pl_name,hostname,discoverymethod,disc_year,pl_orbper,pl_rade,pl_bmasse,pl_orbsmax,pl_eqt,st_teff,st_rad,st_mass,sy_dist
"HD 83443 c","HD 83443","Radial Velocity",2022,8241.00000000000,13.60000000,476.74261050,8.0000000000,89.95,5442.00,0.940000,1.000000,40.89910000
"Kepler-172 d","Kepler-172","Transit",2014,14.62711900000,2.25000000,5.69000000,0.1180000000,736.00,5526.00,1.085000,1.081000,828.59200000
"Kepler-1204 b","Kepler-1204","Transit",2016,85.73502850000,3.05000000,9.53000000,0.3877000000,448.00,5825.00,1.030000,1.030000,1175.22000000
"GJ 3090 c","GJ 3090","Radial Velocity",2026,15.94070000000,3.14000000,10.00000000,0.0997000000,407.20,3707.00,0.516000,0.519000,22.47510000
"TOI-6324 b","TOI-6324","Transit",2025,0.27922100000,1.05900000,1.17000000,,1216.00,3247.00,0.293000,0.269000,20.54880000
"TOI-2134 c","TOI-2134","Transit",2023,95.50000000000,7.27000000,41.89000000,0.3710000000,306.00,4580.00,0.709000,0.744000,22.62020000
"TOI-5614 b","TOI-5614","Transit",2026,4.17221328949,3.21759316,10.40000000,,817.00,4553.00,0.734919,0.674000,223.01600000
"Kepler-1903 b","Kepler-1903","Transit",2021,17.06789970000,2.28642395,5.85000000,0.1321000000,769.00,6347.00,0.996000,1.053000,1775.44000000
"TOI-677 b","TOI-677","Transit",2020,11.23659850000,13.11450742,392.20025424,0.1041000000,1252.00,6295.00,1.280000,1.181000,141.81200000
"LP 890-9 b","LP 890-9","Transit",2022,2.72990250000,1.32000000,13.20000000,0.0187500000,396.00,2850.00,0.155600,0.118000,32.42980000
"KOI-94 d","KOI-94","Transit",2013,22.34298900000,11.27000000,106.00000000,0.1684000000,806.00,6182.00,1.520000,1.277000,477.05200000
"K2-68 b","K2-68","Transit",2016,8.05428000000,1.58000000,3.12000000,0.0708000000,706.64,4746.00,0.675000,0.730000,168.65200000
"Kepler-716 c","Kepler-716","Transit",2020,3.96999000000,1.39281536,2.52000000,0.0454800000,992.00,5012.00,0.742183,0.830000,635.00900000
"HD 131496 b","HD 131496","Radial Velocity",2011,896.00000000000,13.40000000,572.09400000,2.0100000000,347.30,4846.00,4.440000,1.340000,131.84900000
"Kepler-1065 b","Kepler-1065","Transit",2016,3.60930890700,3.73000000,13.40000000,0.0455000000,1092.00,5635.00,0.930000,0.940000,1122.48000000
"Kepler-356 b","Kepler-356","Transit",2014,4.61269600000,1.57000000,3.09000000,0.0570000000,1294.00,6133.00,1.335000,1.163000,707.55900000
"Kepler-466 b","Kepler-466","Transit",2016,51.07926307000,2.85000000,8.50000000,0.2676900000,503.00,5927.00,1.050000,1.040000,530.12200000
"K2-84 c","K2-84","Transit",2016,27.86000000000,2.03000000,4.78000000,0.1768000000,625.08,5652.00,0.930000,0.950000,284.87600000
"Kepler-1052 c","Kepler-1052","Transit",2023,180.92172900000,2.30000000,5.90000000,0.6135000000,302.00,5818.00,0.848000,0.937000,943.44400000
"KOI-13 b","KOI-13","Transit",2011,1.76358800000,16.94800800,2949.46240000,0.0364100000,2550.00,7650.00,1.740000,1.720000,519.09600000
"Kepler-23 c","Kepler-23","Transit",2011,10.74000000000,3.00500000,7.81000000,0.0950100000,1008.00,5828.00,1.548000,1.078000,835.75600000
"Kepler-511 b","Kepler-511","Transit",2016,296.63786500000,6.35000000,33.10000000,0.8567200000,332.00,5770.00,1.200000,1.000000,651.99900000
"Kepler-1967 b","Kepler-1967","Transit",2021,7.28169012100,0.73022577,0.31500000,0.0668600000,1086.00,4970.00,1.806000,0.996000,249.10200000
"Kepler-793 b","Kepler-793","Transit",2016,4.24153639000,1.37000000,2.45000000,0.0491000000,1177.00,5745.00,0.970000,0.980000,985.69900000
"HD 128311 b","HD 128311","Radial Velocity",2002,453.01900000000,13.50000000,562.24127000,1.0840000000,200.47,4965.00,0.760000,0.828000,16.32920000
"K2-376 b","K2-376","Transit",2022,5.77647500000,1.73600000,3.66000000,,,5937.00,1.149000,0.908000,161.61000000
"HD 216770 b","HD 216770","Radial Velocity",2003,118.45000000000,14.10000000,181.16310000,0.4600000000,370.18,5399.00,0.930000,0.740000,36.66250000
"HD 112300 b","HD 112300","Radial Velocity",2023,466.63000000000,12.20000000,5031.22368281,1.3300000000,1240.35,3657.00,65.800000,1.400000,62.07324000
"TOI-444 b","TOI-444","Transit",2023,17.96360000000,2.77000000,8.10000000,0.1330000000,609.00,5225.00,0.779000,0.960000,57.39730000
"K2-164 b","K2-164","Transit",2018,17.35506600000,3.24925008,10.60000000,,,5791.00,2.196069,1.180894,375.67000000
"Kepler-130 c","Kepler-130","Transit",2014,27.50868000000,2.90000000,8.75000000,0.1780000000,683.00,5879.00,1.170000,1.000000,316.66300000
"NGTS-20 b","NGTS-20","Transit",2022,54.18915000000,11.99360935,947.12865286,0.3130000000,688.00,5980.00,1.780000,1.470000,382.89800000
"Kepler-1717 b","Kepler-1717","Transit",2021,30.65279961000,2.98929758,9.21000000,0.2014000000,780.00,6200.00,1.640000,1.158000,1008.79000000
"Kepler-579 b","Kepler-579","Transit",2016,9.66857723000,2.00000000,4.66000000,0.0854000000,730.00,5636.00,0.960000,0.990000,530.76500000
"Kepler-664 b","Kepler-664","Transit",2016,2.52559331500,2.66000000,7.56000000,0.0374000000,1406.00,5754.00,1.020000,1.010000,1210.12000000
"Kepler-1417 b","Kepler-1417","Transit",2016,20.35052130000,1.00000000,0.97200000,0.1406200000,695.00,5839.00,1.020000,1.020000,991.84500000
"TOI-4363 b","TOI-4363","Transit",2026,2.11867592279,1.76689273,3.77000000,,884.71,4278.45,0.691320,0.620000,77.77510000
"TOI-2373 b","TOI-2373","Transit",2023,13.33668000000,10.42435205,2955.80418510,0.1120000000,860.00,5651.00,1.102000,1.041000,508.68600000
"TOI-5386 A b","TOI-5386 A","Transit",2025,3.62156552000,14.70618268,155.10026262,0.0485600000,1488.00,6094.00,1.245000,1.165000,394.48600000
"Kepler-1484 b","Kepler-1484","Transit",2016,30.45491360000,2.11000000,5.10000000,0.1939000000,624.00,5730.00,0.920000,0.940000,2879.83000000
"Kepler-159 b","Kepler-159","Transit",2014,10.13962300000,2.38000000,6.26000000,0.0820000000,447.00,4625.00,0.663000,0.628000,373.74400000
"Kepler-1712 b","Kepler-1712","Transit",2021,13.81499958000,2.28372556,5.83000000,0.0903000000,391.00,3732.00,0.509000,0.515000,156.26400000
"Kepler-660 b","Kepler-660","Transit",2016,9.27358194000,2.57000000,7.13000000,0.0759000000,649.00,4779.00,0.710000,0.750000,568.43100000
"Kepler-616 b","Kepler-616","Transit",2016,9.99761851000,2.43000000,6.48000000,0.0927000000,860.00,5753.00,0.970000,0.980000,945.77500000
"Kepler-157 c","Kepler-157","Transit",2014,13.54050000000,2.24000000,5.65000000,0.1100000000,779.00,5774.00,1.044000,0.950000,773.71300000
"Kepler-166 c","Kepler-166","Transit",2014,34.26028100000,2.38000000,6.26000000,0.1950000000,468.00,5413.00,0.742000,0.811000,603.53000000
"Kepler-164 b","Kepler-164","Transit",2014,5.03503000000,1.41000000,2.57000000,0.0580000000,1141.00,5888.00,1.148000,1.036000,890.75800000
"Kepler-91 b","Kepler-91","Transit",2013,6.24658000000,15.32270300,257.44230000,0.0731000000,2040.00,4550.00,6.300000,1.310000,1294.69000000
"Kepler-331 b","Kepler-331","Transit",2014,8.45749600000,1.82000000,3.97000000,0.0650000000,540.00,4347.00,0.492000,0.653000,580.11900000
"TOI-1246 e","TOI-1246","Transit",2022,37.92548000000,3.51418750,14.50000000,0.2120000000,463.98,5213.00,0.864900,0.888900,169.42200000
"HD 141399 e","HD 141399","Radial Velocity",2014,5000.00000000000,14.10000000,209.76780000,5.0000000000,142.24,5600.00,1.387236,1.070000,37.01690000
"HD 208527 b","HD 208527","Radial Velocity",2012,875.50000000000,12.50000000,3146.40000000,2.1000000000,959.79,4035.00,51.100000,1.600000,312.20200000
"HD 219134 h","HD 219134","Radial Velocity",2015,2247.00000000000,12.70000000,108.06220000,3.1100000000,117.88,4913.00,0.770000,0.794000,6.53127000
"Kepler-1489 c","Kepler-1489","Transit",2024,0.68074100000,0.51000000,0.08700000,,,5565.53,0.957000,0.977000,1283.05000000
"Kepler-254 b","Kepler-254","Transit",2014,5.82666200000,3.87000000,14.30000000,0.0640000000,1013.00,5957.00,0.910000,0.849000,1389.48000000
"HD 20782 b","HD 20782","Radial Velocity",2006,597.06430000000,13.60000000,472.83000000,1.3649000000,253.34,5782.13,1.126810,1.040000,35.98640000
"Kepler-152 c","Kepler-152","Transit",2014,88.25505500000,2.39000000,6.30000000,0.3560000000,326.00,5088.00,0.724000,0.779000,441.09000000
"HD 160691 e","HD 160691","Radial Velocity",2006,307.90000000000,,2224.79884900,0.9600000000,327.66,5773.00,1.330000,1.130000,15.59810000
"K2-353 b","K2-353","Transit",2021,15.46680500000,5.55000000,26.30000000,,735.00,5698.00,0.990000,0.870000,268.51500000
"CoRoT-16 b","CoRoT-16","Transit",2011,5.35227000000,13.11000000,170.03200000,0.0618000000,1195.53,5650.00,1.190000,1.098000,732.40900000
"WASP-116 b","WASP-116","Transit",2025,6.61320000000,13.67495645,203.41018048,0.0650000000,1414.00,6250.00,1.426000,1.250000,559.24300000
"Kepler-1113 b","Kepler-1113","Transit",2016,42.30049540000,2.81000000,8.30000000,0.2415000000,558.00,5931.00,1.170000,1.120000,1073.88000000
"Kepler-1466 b","Kepler-1466","Transit",2016,31.17504480000,1.55000000,3.02000000,0.1798100000,585.00,5884.00,1.020000,1.010000,631.94900000
"Gliese 12 b","Gliese 12","Transit",2024,12.76141800000,0.93000000,0.95000000,0.0670000000,314.60,3328.00,0.265000,0.255000,12.21000000
"Kepler-326 b","Kepler-326","Transit",2014,2.24832900000,1.52000000,44.60000000,0.0320000000,1127.00,5105.00,0.801000,0.910000,487.67500000
"HIP 8152 b","HIP 8152","Transit",2023,10.75101400000,2.53625843,8.90000000,0.0930000000,794.96,5618.00,0.960300,0.937300,101.69400000
"Kepler-25 d","Kepler-25","Radial Velocity",2014,122.40000000000,10.00000000,71.90000000,0.4164221832,544.68,6354.00,1.316000,1.165000,243.24900000
"GJ 581 b","GJ 581","Radial Velocity",2005,5.36860000000,4.79000000,20.50000000,0.0399000000,464.32,3500.00,0.302000,0.295000,6.29810000
"HD 153557 d","HD 153557","Radial Velocity",2022,40654.64809000000,11.90000000,8725.66108578,21.4490000000,43.47,4837.00,0.745171,0.790000,17.94120000
"GJ 3998 d","GJ 3998","Radial Velocity",2025,41.78000000000,2.34000000,6.07000000,0.1890000000,292.23,3726.00,0.500000,0.520000,18.14590000
"Kepler-1415 b","Kepler-1415","Transit",2016,0.63642408000,1.29000000,2.21000000,0.0141600000,1846.00,5267.00,0.840000,0.890000,1043.56000000
"Kepler-501 b","Kepler-501","Transit",2016,5.64067757200,4.30000000,17.10000000,0.0627000000,1125.00,5904.00,1.040000,1.030000,1125.24000000
"HAT-P-69 b","HAT-P-69","Transit",2019,4.78694910000,18.78628400,1137.83140000,0.0655500000,1930.00,7394.00,1.926000,1.648000,341.26300000
"HD 205158 b","HD 205158","Radial Velocity",2022,25.33798000000,13.90000000,124.58873554,0.1770000000,963.25,6133.55,1.877410,1.160000,86.61590000
"KOI-7913 b","KOI-7913 A","Transit",2022,24.27855300000,2.34000000,6.08000000,0.1456000000,432.00,4324.00,0.788000,0.760000,271.27700000
"Kepler-1177 b","Kepler-1177","Transit",2016,106.24754700000,1.90000000,4.27000000,0.4301000000,377.00,5712.00,0.970000,0.980000,1299.97000000
"HD 221287 b","HD 221287","Radial Velocity",2007,456.10000000000,13.10000000,982.05000000,1.2500000000,290.13,6304.00,1.138640,1.250000,55.92310000
"TOI-1203 c","TOI-1203","Radial Velocity",2025,13.07660000000,2.20000000,5.46000000,,,5737.00,1.179000,0.886000,64.99430000
"HIP 38594 b","HIP 38594","Radial Velocity",2020,60.72200000000,2.77000000,8.10000000,0.2560000000,308.29,4086.30,0.626646,0.610000,17.78860000
"Kepler-961 b","Kepler-961","Transit",2016,16.87727414000,2.55000000,7.04000000,0.1258500000,642.00,5582.00,0.900000,0.960000,574.31400000
"TOI-5153 b","TOI-5153","Transit",2022,20.33003000000,11.88151954,1036.12060682,0.1580000000,906.00,6300.00,1.400000,1.240000,390.48400000
"Kepler-226 b","Kepler-226","Transit",2014,3.94099700000,1.55000000,24.00000000,0.0470000000,1018.00,5571.00,0.802000,0.904000,980.13800000
"Kepler-1485 b","Kepler-1485","Transit",2016,19.91577250000,1.47000000,2.76000000,0.1473200000,728.00,6087.00,1.120000,1.110000,615.66000000
"Kepler-389 c","Kepler-389","Transit",2014,14.51143000000,1.46000000,2.73000000,0.1100000000,636.00,5376.00,0.792000,0.765000,816.55900000
"Kepler-241 b","Kepler-241","Transit",2014,12.71809200000,2.33000000,6.04000000,0.0940000000,562.00,4699.00,0.668000,0.671000,512.00000000
"Kepler-1239 b","Kepler-1239","Transit",2016,5.19104016000,2.90000000,8.75000000,0.0625000000,1183.00,6564.00,1.570000,1.400000,2140.60000000
"Kepler-937 c","Kepler-937","Transit",2016,153.34336400000,2.67000000,7.61000000,0.5545000000,377.00,6095.00,1.220000,1.150000,1571.46000000
"Kepler-487 b","Kepler-487","Transit",2016,15.35876840300,11.42000000,,0.1181900000,662.00,5444.00,0.880000,0.910000,872.34300000
"HD 208487 b","HD 208487","Radial Velocity",2004,129.36000000000,14.30000000,146.20106722,0.5300000000,437.59,6134.00,1.160000,1.150000,45.14700000
"Kepler-460 c","KIC 5437945","Transit",2016,220.13033570000,5.52000000,26.10000000,0.7531800000,389.00,6146.00,1.260000,1.170000,1274.01000000
"OGLE-TR-111 b","OGLE-TR-111","Transit",2004,4.01444630000,11.42197100,174.79900000,0.0473000000,1019.00,5040.00,0.830000,0.820000,1068.33000000
"TOI-5926 b","TOI-5926","Transit",2026,3.81122794237,7.56807148,44.60000000,,987.00,5388.92,0.890046,0.946000,275.10300000
"Kepler-1696 b","Kepler-1696","Transit",2020,65.94090000000,2.80982017,8.29000000,0.3244000000,454.00,5712.00,1.198110,1.020000,1506.36000000
"Kepler-1965 b","Kepler-1965","Transit",2021,41.86869812000,1.35415138,2.40000000,0.2297100000,492.00,5852.00,0.837000,0.928000,521.79100000
"Kepler-58 e","Kepler-58","Transit",2023,4.45814897000,1.61000000,597.79600000,0.0533000000,1212.00,6100.00,1.083000,1.017000,969.25200000
"Kepler-1266 c","Kepler-1266","Transit",2021,4.86631012000,1.68023962,3.46000000,0.0506000000,881.00,4996.00,0.831000,0.791000,849.31200000
"HD 159243 b","HD 159243","Radial Velocity",2013,12.62000000000,13.70000000,359.13000000,0.1100000000,942.13,6123.00,1.120000,1.125000,73.30550000
"Kepler-949 b","Kepler-949","Transit",2016,8.68930729600,2.91000000,8.80000000,0.0773900000,782.00,5403.00,0.860000,0.890000,486.10500000
"CT Cha b","CT Cha","Imaging",2007,,24.66000000,5403.00000000,440.0000000000,2600.00,4403.00,1.679694,,190.72000000
"Kepler-1622 b","Kepler-1622","Transit",2016,10.81187370000,1.47000000,2.76000000,0.1013600000,922.00,6436.00,1.500000,1.310000,796.47700000
"TOI-4010 b","TOI-4010","Transit",2023,1.34833500000,3.02000000,11.00000000,0.0229000000,1441.00,4960.00,0.830000,0.880000,177.50400000
"Kepler-1725 b","Kepler-1725","Transit",2021,16.71990013000,2.81251770,8.31000000,0.1326300000,767.00,6020.00,1.085000,1.049000,558.65200000
"Kepler-1826 b","Kepler-1826","Transit",2021,1.61536002200,1.47519116,2.78000000,0.0213000000,806.00,3821.00,0.486000,0.490000,336.95200000
"Kepler-1847 b","Kepler-1847","Transit",2021,11.12969971000,2.74516914,7.97000000,0.0989000000,843.00,6122.00,0.964000,1.041000,1693.86000000
"Kepler-1401 b","Kepler-1401","Transit",2016,11.20066445000,1.68000000,3.46000000,0.0975000000,808.00,5964.00,1.100000,1.070000,1425.43000000
"GJ 581 e","GJ 581","Radial Velocity",2009,3.14810000000,1.38000000,2.48000000,0.0279900000,554.37,3500.00,0.302000,0.295000,6.29810000
"Kepler-1853 b","Kepler-1853","Transit",2021,48.88819885000,1.51862272,2.92000000,0.2395000000,386.00,4821.00,0.788000,0.765000,562.34800000
"Kepler-155 c","Kepler-155","Transit",2014,52.66179300000,2.24000000,5.65000000,0.2420000000,286.00,4508.00,0.620000,0.635000,293.49900000
"Kepler-770 d","Kepler-770","Transit",2016,4.15244722000,1.40000000,2.54000000,0.0616000000,1941.00,5598.00,0.920000,0.940000,930.45700000
"Kepler-913 c","Kepler-913","Transit",2021,5.93911981600,3.85807090,14.20000000,0.0699000000,1357.00,6068.00,1.797000,1.294000,991.61800000
"HD 73256 c","HD 73256","Radial Velocity",2023,2690.00000000000,12.20000000,5085.25451200,3.8000000000,133.92,5570.00,0.944723,1.000000,36.70800000
"Kepler-445 d","Kepler-445","Transit",2015,8.15275000000,1.25000000,2.10000000,0.0439000000,305.00,3157.00,0.210000,0.180000,127.20100000
"Kepler-163 c","Kepler-163","Transit",2014,21.34726200000,2.26000000,5.73000000,0.1520000000,648.00,5776.00,0.917000,0.882000,689.81400000
"Kepler-1491 c","Kepler-1491","Transit",2023,61.56976500000,2.44000000,6.53000000,0.3045000000,530.00,5626.00,1.389000,0.991000,2065.59000000
"Kepler-46 c","Kepler-46","Transit Timing Variations",2012,57.01100000000,13.50000000,119.49900000,0.2799000000,455.00,5155.00,0.938000,0.902000,777.06000000
"K2-190 c","K2-190","Transit",2018,21.57402300000,1.09308317,1.34000000,,,5631.00,0.912206,0.904597,160.67900000
"WASP-48 b","WASP-48","Transit",2011,2.14363000000,16.81350000,254.26400000,0.0344400000,2035.00,5920.00,1.580000,0.880000,454.14400000
"Kepler-56 b","Kepler-56","Transit",2012,10.50160000000,6.51000000,22.10000000,0.1028000000,1378.00,4840.00,4.230000,1.320000,912.99400000
"Kepler-312 b","Kepler-312","Transit",2014,1.77241900000,1.29000000,2.21000000,0.0310000000,1685.00,6115.00,1.467000,1.314000,797.72000000
"Kepler-1530 d","Kepler-1530","Transit",2021,9.20761013000,3.27870115,10.80000000,0.0827600000,972.00,5678.00,1.303000,1.015000,489.87600000
"Kepler-450 b","Kepler-450","Transit",2015,28.45485100000,6.14000000,19.40000000,0.2009200000,769.00,6197.21,1.641620,1.190000,455.98200000
"HIP 75092 b","HIP 75092","Radial Velocity",2021,926.40000000000,13.50000000,568.91284853,2.0200000000,353.19,4891.00,4.530000,1.280000,81.66960000
"Kepler-1749 b","Kepler-1749","Transit",2021,14.53409958000,1.61301783,3.23000000,0.0956000000,420.00,3957.00,0.553000,0.551000,268.20000000
"Kepler-1815 b","Kepler-1815","Transit",2021,12.19139957000,2.74892620,7.99000000,0.0984000000,763.00,5516.00,0.967000,0.856000,1006.63000000
"K2-111 c","K2-111","Radial Velocity",2020,15.67480000000,3.34000000,11.10000000,0.1156500000,923.00,5775.00,1.250000,0.840000,200.39400000
"Kepler-717 b","Kepler-717","Transit",2016,4.40840023000,2.42000000,6.44000000,0.0520000000,1139.00,5485.00,0.850000,0.880000,2805.48000000
"K2-188 c","K2-188","Transit",2018,7.81025300000,2.83000000,8.40000000,0.0785000000,1026.00,5977.00,1.190000,1.060000,446.82100000
"Kepler-304 c","Kepler-304","Transit",2014,5.31594600000,2.17000000,5.35000000,0.0540000000,746.00,4731.00,0.687000,0.737000,434.68400000
"HAT-P-43 b","HAT-P-43","Transit",2012,3.33264140000,13.63000000,210.39500000,0.0444000000,1353.00,5693.00,1.080000,1.030000,528.82500000
"TOI-375 c","TOI-375","Radial Velocity",2026,115.50000000000,13.40000000,669.34662514,0.5240000000,596.00,5259.90,2.900000,1.441000,396.21300000
"Kepler-560 b","Kepler-560","Transit",2016,18.47764449000,1.72000000,3.61000000,0.0899000000,298.00,3556.00,0.330000,0.340000,109.30800000
"Kepler-1972 c","Kepler-1972","Transit",2022,11.32950000000,0.86800000,2.11000000,0.1049300000,1215.00,5818.00,1.384000,1.120000,287.33900000
"Kepler-1566 b","Kepler-1566","Transit",2016,0.53991523800,0.79000000,0.41800000,0.0119800000,1871.00,5254.00,0.810000,0.840000,466.58600000
"kap And b","kap And","Imaging",2012,,15.91675259,5498.43144110,55.0000000000,1791.00,11327.00,2.109000,2.768000,50.01770000
"Kepler-1432 b","Kepler-1432","Transit",2016,23.91090110000,2.22000000,5.56000000,0.1696000000,709.00,6031.00,1.130000,1.090000,2171.87000000
"PZ Tel b","PZ Tel","Imaging",2023,44000.00000000000,11.90000000,8581.36698900,27.0000000000,53.77,5169.00,1.256460,1.360000,47.06480000
"GJ 667 C b","GJ 667 C","Radial Velocity",2012,7.20300000000,2.25000000,5.68000000,0.0504310000,,3350.00,,0.330000,7.24396000
"Kepler-1840 b","Kepler-1840","Transit",2021,131.19000240000,2.77771129,8.13000000,0.4620600000,284.00,4898.00,0.803000,0.774000,513.10700000
"Kepler-704 b","Kepler-704","Transit",2016,3.76182115000,2.61000000,7.32000000,0.0470000000,1121.00,5616.00,0.960000,0.970000,1228.83000000
"TOI-172 b","TOI-172","Transit",2019,9.47725000000,10.81668500,1722.63860000,0.0914000000,1198.00,5645.00,1.777000,1.128000,342.83100000
"HD 82943 c","HD 82943","Radial Velocity",2003,220.07800000000,13.40000000,622.60300000,0.7434500000,360.95,5935.00,1.182600,1.080000,27.59020000
"EPIC 206042996 c","EPIC 206042996","Transit",2021,0.35488400000,1.20000000,1.87000000,,,4114.00,0.500000,0.565000,451.76900000
